Class Label Short,File Name,Transcript
N,NH_ML_001_N_M_003_006,പക്ഷേ ഈ സമയത്ത് പോയ സമയത്ത് അതല്ലെങ്കിൽ ഒറ്റക്കാക്കി പോയ സമയത്ത് സമൂഹം എന്നറിയാതെ നിൽക്കുമ്പോൾ നിങ്ങൾക്ക് മനസ്സിലായി തുടങ്ങി ചിന്തിച്ചു തുടങ്ങി എൻറെ വാല്യൂ എന്താണ് എൻറെ ജീവിതത്തിൻറെ അർത്ഥം
N,NH_ML_001_N_M_003_007,ഇപ്പോൾ റിമൈൻഡ് ചെയ്യുന്നുണ്ടോ അപ്പോൾ നിങ്ങൾ ഒരു വട്ടം പൂജ തുടങ്ങുന്നുണ്ടോ ഒരുപക്ഷേ നിങ്ങൾ ഇപ്പോൾ കരയുന്നുണ്ടാവും അവസാനിക്കില്ല ജീവിതം
N,NH_ML_001_N_M_003_008,കറുത്ത കൽക്കരിയെ വെളുത്ത വച്ചമാക്കി മാറ്റാൻ സമയത്തിന് കഴിവുണ്ടെങ്കിലും സമയം ജീവിതത്തിലേക്ക് കടന്നുവന്നത്. നിങ്ങള് വളർത്തുവനണ്
N,NH_ML_001_N_M_003_009,വേദനയാണ് നിങ്ങൾ ഇനി വളർച്ച നൽകുന്നത് വേദനയാണ് ചെയ്യുന്നത് രാമേശ്വരത്തിന്റെ മണ്ണിൽ ഒരു മീൻ വില്പനക്കാരന്റെ മകൻ ഇവിടെ ഒരുകാലത്ത് പ്രസിഡണ്ടായിരുന്നു അദ്ദേഹത്തിന് പേരാണ് എപിജെ അബ്ദുൽ കലാം
N,NH_ML_001_N_M_003_010,പോർച്ചുഗലിന്റെ മണ്ണിൽ ഒരു അടുക്കളക്കാരന്റെ മകൻ ഒരിക്കൽ ഒരു സ്കൂളിൽ ഫീസ് അടക്കാൻ ഇല്ലാത്ത കാരണം അറിയപ്പെടുന്നത് അദ്ദേഹത്തിൻ്റെ peranu ക്രിസ്റ്റ്യാനോ റൊണാൾഡോ
N,NH_ML_001_N_M_003_011,അദ്ദേഹത്തെ അധ്വം ആകി മാറിയത് അദ്ദേഹത്തിൻ്റെ കടുത്ത തീരുമാനങ്ങളാണ് നിങ്ങളുടെ ഉള്ളിലുണ്ട് ഒരു ധീരൻ അ ധീരൻ പുറത്തേക്കെടുത്തു നിങ്ങളാണ്
N,NH_ML_001_N_M_003_012,ഒരു മനുഷ്യൻ ഈ ഭൂമി ലോകത്ത് ജനിക്കുന്നുണ്ടെങ്കിലും ഈ ഭൂമിലോകത്ത് ജീവിക്കുന്നുണ്ടെങ്കിലും മരിക്കുന്ന സമയത്ത് അറിയപ്പെടുന്നത് അദ്ദേഹത്തിന്റെ ബാഗ്രൗണ്ട് നിശ്ചയിക്കപ്പെടുന്നത് അദ്ദേഹം ജീവിതകാലത്ത് തീരുമാനത്തിന്റെയും പ്രവർത്തനത്തിന്റെയും ബലം ആണ്
N,NH_ML_001_N_M_003_013,ഓരോരുത്തരും ജനിച്ചു വീഴുന്നത് പല സാഹചര്യങ്ങളും നമ്മുടെ കൺട്രോളിൽ അല്ല പക്ഷേ ജീവിക്കുന്ന ഓരോ നിമിഷവും ഓരോ സെക്കൻഡും നമ്മുടെ കയ്യിലാണ് നമ്മുട കൺട്രോൾ ആണ്
N,NH_ML_001_N_M_003_014,കഷ്ടപാടിലാണോ അതോ പണക്കാരൻ ആയിട്ടാണ് ജീവിക്കേണ്ടത് നിങ്ങളുടെ തീരുമാനമാണ് ശെരിക്കും ഈ ലോകത്തില് നമ്മുടെ സാധ്യതാ എന്തിന് നമ്മുക് അറിയില
N,NH_ML_001_N_M_003_015,ശ്രമിച്ചിട്ടുണ്ടോ എന്ന് ഞാൻ നിങ്ങൾക്ക് പറഞ്ഞു തരാം നമ്മുടെ പ്രപഞ്ചത്തികൾ ഉണ്ട് നമ്മുടെ ഭൂമിയിലുള്ള മണൽത്തരികൾ മുഴുവനും നമ്മുടെ ഗാലക്സി നമ്മുടെ ഗാലക്സിയായി ഏകദേശം 100 ബില്ലിംഗ് ഉണ്ട് അതായത് ഭൂമിയുണ്ടോ എന്ന് പോലും ശാസ്ത്രജ്ഞ കണ്ടുപിടിക്കാൻ കഴിഞ്ഞിട്ടില്ല
N,NH_ML_001_N_M_003_016,വിശ്വസിക്കാവുന്നതിലും അപ്പുറം ചെറുതാണ് സംസാരിക്കുന്ന ഞാനും കേൾക്കുന്ന നിങ്ങളും ഈ ലോകത്തുള്ള എല്ലാവരും കൂടുതൽ മനസ്സിലാക്കിയത് നമ്മുടെ പ്രപഞ്ചത്തിലുള്ള ഒരു ചെറിയ പൊടിപടലമാണ് നമ്മുടെ ഭൂമി മാത്രമാണ് സംസാരിക്കുന്നത് ഏത് പാവപ്പെട്ടവനും ഭൂമിയുടെ മക്കളായി നമ്മൾ എല്ലാവരും ഒരുപോലെ തന്നെയാണ് ഇവിടെ പക്ഷേ
N,NH_ML_001_N_M_003_017,പക്ഷേ എന്തുകൊണ്ട് ഇവിടെ ചിലർ വ്യത്യസ്തരായി എന്തുകൊണ്ട് ചിലർ ഇവിടെ മഹാന്മാരെ എന്തുകൊണ്ട് ചിലർ മാത്രമേ ഇവിടെ അറിയപ്പെട്ടവരും ബഹുമാനിക്കപ്പെട്ടവരുമായി മാറിയെന്ന് ചരിത്രം പറയുന്നു
N,NH_ML_001_N_M_003_018,തീരുമാനിക്കേണ്ടത് ചോദിച്ചു മാത്രമായിരിക്കും ഒരിക്കലും നിന്നെ സാഹചര്യങ്ങൾ ആയിരിക്കരുത് സിറ്റുവേഷൻസ് എല്ലാം മാറി മാറിക്കൊണ്ടിരിക്കും മാരത്തിരികെടത്ത് നമ്മുടെ സ്വഭാവം ആണ്
N,NH_ML_001_N_M_003_019,പലരും പലതും പറയും പക്ഷേ നിന്റെ മാറ്റു നിനക്ക് മാത്രം ഉണ്ടാക്കാൻ കഴിയൂ നിനക്ക് ഈ ഭൂമിയിൽ എന്തെങ്കിലും ഒന്ന് കുറിച്ചുവെക്കണമെങ്കിൽ നിൻറെ ഉള്ളിലുള്ള ധീരനെ ഉണർത്തണം എല്ലാവർക്കും അറിയാം അദ്ദേഹത്തിന്റെ മനസ്സ് പൊരിച്ചത് എന്നാൽ ആഗ്രഹങ്ങളുടെ ചില കരിഞ്ഞു വീഴ്ത്തിക്കൊണ്ട് അദ്ദേഹത്തിന്റെ ഇരുപതാമത്തെ വയസ്സിൽ എന്ന ഒരു അപൂർവ രോഗം പിടിപെടുന്നു അദ്ദേഹത്തിന്റെ ശരീരഭാഗങ്ങൾ ഒന്നിന് പുറകെ ഒന്നായി നിലച്ചു
N,NH_ML_001_N_M_003_020,ശരീര പ്രവർത്തനങ്ങൾ നിലച്ചു എങ്കിലും അദ്ദേഹത്തിൻറെ തീവ്രമായ ആത്മവിശ്വാസം നിലച്ചിട്ടില്ലായിരുന്നു അദ്ദേഹത്തിലുള്ള വിശ്വാസം സ്വന്തമായി ഒരു കാര്യവും ചെയ്യാനോ കഴിഞ്ഞിട്ടില്ലായിരുന്നു സ്വന്തമായി ചാടിക്കാൻ പോലും കഴിയാതിരുന്ന അദ്ദേഹം തലച്ചോറ് കൊണ്ട് ലോകം തന്നെ ചലിപ്പിച്ചു
N,NH_ML_001_N_M_003_021,പ്രതിസന്ധികളുടെ പാതയിലൂടെ എഴുതി നീങ്ങിക്കൊണ്ട് അദ്ദേഹം ഈ ലോകത്ത് തന്നെ പ്രശസ്തരായ ശാസ്ത്രജ്ഞന്മാരിൽ ഒരാളായി മാറി ഇത്രയും ന്യൂനതയുള്ള ഇത്രയും കുറവുകളും അദ്ദേഹത്തിനുവരെ ഈ ലോകത്ത് നാട്ടുകാർപ്പെടുത്താൻ കഴിഞ്ഞില്ലെങ്കിലും നിങ്ങൾക്ക് എന്തുകൊണ്ട് സാധിക്കുന്നില്ല എന്തുകൊണ്ട് കഴിയുന്നില്ല
N,NH_ML_001_N_M_003_022,എന്തൊരു പ്രതിസന്ധികൾ വന്ന് തട്ടി വീതം ശ്രമിച്ചാലും ഇനി എന്നെ തകർക്കാനാവില്ല ഇങ്ങനെയാവണം ഇന്ത്യ നിനക്ക് ആഗ്രഹത്തിന്റെ ലക്ഷ്യത്തിന്റെ പ്രതിസന്ധികൾ അട്ടിമറിച്ചു കൊണ്ട് സഞ്ചരിക്കാൻ പഠികു
N,NH_ML_002_N_F_002_001,ഒരിക്കലും ജീവിതത്തിൽ വിട്ടു കൊടുക്കരുത്
N,NH_ML_002_N_F_003_001,ഒരു ബന്ധത്തിനായി ഒരിക്കലും യാചിക്കരുത് നിങ്ങളോടൊപ്പം ഉണ്ടാകാൻ ആഗ്രഹിക്കുന്നവന് സ്വീകരിക്കാനും നിങ്ങളോടൊപ്പമുണ്ട് നടിക്കുന്നവനെ നിരസിക്കാൻ
N,NH_ML_002_N_F_003_002,നേടിയെടുത്ത അതിനേക്കാൾ എത്രയോ ഭംഗിയുണ്ട് അത്രമേൽ ഇഷ്ടം ആയിട്ടും കൈവിട്ടുപോയ നഷ്ടപ്പെടലുകൾ ക്കു
N,NH_ML_002_N_F_003_003,സമയം വാക്ക് അവസരം എന്നീ മൂന്ന് കാര്യങ്ങൾ ഒരിക്കലും തിരികെ വരില്ല അതിനാൽ സമയം പാഴാക്കാതിരിക്കുക വാക്കുകൾ സൂക്ഷിച്ച് ഉപയോഗിക്കുക അവസരം നഷ്ടപ്പെടുത്താതിരിക്കുക
N,NH_ML_002_N_F_003_004,പിന്നിലേക്ക് നോക്കിയാൽ എല്ലാം നമ്മളിൽ നിന്ന് അകന്നു പോവുകയുള്ളൂ മുന്നിലേക്ക് നോക്കൂ എല്ലാം നമ്മളെ തേടി വരും
N,NH_ML_002_N_F_003_005,സത്യം അറിയുന്നവരെ മുന്നിൽ കള്ളും കൊണ്ട് അഭിനയിക്കുമ്പോൾ സൂക്ഷിക്കുക
N,NH_ML_002_N_F_003_006,സ്നേഹം ആയാലും ബഹുമാനം ആയാലും കരുതൽ ആയാലും അർഹിക്കുന്നവർക്ക് മാത്രമേ കൊടുക്കാവൂ ഇങ്ങോട്ട് കിട്ടാത്തത് ഒന്നും തിരിച്ചു കൊടുക്കേണ്ട ബാധ്യത നമുക്ക് ആർക്കുമില്ല
N,NH_ML_002_N_F_003_007,അർഹതയില്ലാത്തവർക്ക് ലൈഫിൽ ഇടം കൊടുത്തും പ്രാധാന്യം കൊടുത്തും നമ്മൾ ഇതൊന്നു വാങ്ങുന്നതാണ് നമ്മുടെ ദുഃഖം
N,NH_ML_002_N_F_003_008,തമാശയായിട്ടാണ് എങ്കിലും മറ്റുള്ളവരുടെ മുൻപിൽ വച്ച് ആരെയും തരംതാഴ്ത്തി സംസാരിക്കരുത് മുഖഭാവത്തിൽ അവർ പ്രകടമാക്കി ഇല്ലെങ്കിലും ഉള്ളിനുള്ളിൽ അവർ ഒരുപാട് വേദനിക്കുന്നു ഉണ്ടാവും
N,NH_ML_002_N_F_003_009,എനിക്ക് ആരുടെയും ആവശ്യമില്ലെന്ന് അഹങ്കാരവും എല്ലാവർക്കും എന്നെ ആവശ്യമായി വരുമെന്ന് വ്യാമോഹവും പാടില്ല
